DATE,CG9 FP Equity_DX_SI_QTY,CG9 FP Equity_DX_SHORT_INTEREST_VALUE,CG9 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CG9 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CG9 FP Equity_DX_SI_MV,CG9 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CG9 FP Equity_DX_SUPPLY_SI_QTY,CG9 FP Equity_DX_BROKER_SI_QTY,CG9 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CG9 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CG9 FP Equity_DX_BROKER_SI_MV_INC_x,CG9 FP Equity_DX_BROKER_SI_QTY_ADD,CG9 FP Equity_DX_SUPPLY_SI_MV_DEC,CG9 FP Equity_DX_BROKER_SI_QTY_INC,CG9 FP Equity_DX_SUPPLY_SI_QTY_DEC,CG9 FP Equity_DX_BROKER_SI_MV_INC_y,CG9 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CG9 FP Equity_DX_BROKER_SI_MV_ADD,CG9 FP Equity_DX_SUPPLY_SI_QTY_ADD,CG9 FP Equity_DX_BROKER_SI_QTY_DEC,CG9 FP Equity_DX_SUPPLY_SI_MV,CG9 FP Equity_DX_BROKER_SI_MV_DEC,CG9 FP Equity_DX_BROKER_SI_MV_RMV,CG9 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CG9 FP Equity_DX_UTILIZATION_QUANTITY,CG9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CG9 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CG9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CG9 FP Equity_DX_ACTIVE_UTILIZATION_MV,CG9 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CG9 FP Equity_DX_BROKER_SI_CON_RATIO,CG9 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CG9 FP Equity_DX_DEMAND_SUPPLY_RATIO,CG9 FP Equity_PX_LAST
2024-05-29,31.0,10050.2,0.1,0.02,0.01,10050.2,31.0,31.0,10050.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,324.2
2024-05-30,31.0,10081.2,0.09,0.02,0.01,10081.2,31.0,31.0,10081.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,325.2
2024-05-31,31.0,10098.25,0.09,0.02,0.01,10098.25,31.0,31.0,10098.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,325.75
2024-06-03,31.0,10140.1,0.09,0.02,0.01,10140.1,31.0,31.0,10140.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,327.1
2024-06-04,31.0,10135.45,0.09,0.02,0.01,10135.45,31.0,31.0,10135.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,2.43,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0243,326.95
2024-06-05,31.0,10305.95,0.09,0.02,0.01,10305.95,31.0,31.0,10305.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,332.45
2024-06-06,31.0,10375.7,0.08,0.02,0.01,10375.7,31.0,31.0,10375.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,334.7
2024-06-07,31.0,10375.7,0.08,0.02,0.01,10375.7,31.0,31.0,10375.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,334.7
2024-06-10,31.0,10336.95,0.08,0.02,0.01,10336.95,31.0,31.0,10336.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,333.45
2024-06-11,31.0,10278.05,0.08,0.02,0.01,10278.05,31.0,31.0,10278.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,331.55
2024-06-12,31.0,10412.9,0.08,0.02,0.01,10412.9,31.0,31.0,10412.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,335.9
2024-06-13,31.0,10287.35,0.06,0.02,0.01,10287.35,31.0,31.0,10287.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,331.85
2024-06-14,31.0,10181.95,0.06,0.02,0.01,10181.95,31.0,31.0,10181.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,328.45
2024-06-17,31.0,10180.4,0.06,0.02,0.01,10180.4,31.0,31.0,10180.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,328.4
2024-06-18,31.0,10228.45,0.06,0.02,0.01,10228.45,31.0,31.0,10228.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,329.95
2024-06-19,31.0,10189.7,0.06,0.02,0.01,10189.7,31.0,31.0,10189.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,328.7
2024-06-20,31.0,10310.6,0.06,0.02,0.01,10310.6,31.0,31.0,10310.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,332.6
2024-06-21,31.0,10230.0,0.06,0.02,0.01,10230.0,31.0,31.0,10230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,330.0
2024-06-24,31.0,10276.5,0.06,0.02,0.01,10276.5,31.0,31.0,10276.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,91.18,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.9118,331.5
2024-06-25,31.0,10265.65,0.06,0.02,0.01,10265.65,31.0,31.0,10265.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,20.81,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2081,331.15
2024-06-26,31.0,10197.45,0.07,0.02,0.01,10197.45,31.0,31.0,10197.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,20.81,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2081,328.95
2024-06-27,31.0,10158.7,0.07,0.02,0.01,10158.7,31.0,31.0,10158.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,20.81,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2081,327.7
2024-06-28,31.0,10155.6,0.09,0.02,0.01,10155.6,31.0,31.0,10155.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,20.81,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2081,327.6
2024-07-01,31.0,10113.75,0.09,0.02,0.01,10113.75,31.0,31.0,10113.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,20.81,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2081,326.25
2024-07-02,31.0,10064.15,0.09,0.02,0.01,10064.15,31.0,31.0,10064.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,20.81,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2081,324.65
2024-07-03,31.0,10130.8,0.09,0.02,0.01,10130.8,31.0,31.0,10130.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,20.81,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2081,326.8
2024-07-04,31.0,10180.4,0.08,0.02,0.01,10180.4,31.0,31.0,10180.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,17.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1782,328.4
2024-07-05,55.0,18029.0,0.15,0.04,0.02,18029.0,55.0,55.0,18029.0,24.0,0.01,0.0,0.0,24.0,0.0,0.01,24.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,31.61,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3161,327.8
2024-07-08,55.0,18048.25,0.14,0.05,0.02,18048.25,55.0,55.0,18048.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,31.61,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3161,328.15
2024-07-09,55.0,17850.25,0.14,0.05,0.02,17850.25,55.0,55.0,17850.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,31.61,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3161,324.55
2024-07-10,55.0,18020.75,0.16,0.05,0.02,18020.75,55.0,55.0,18020.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,31.61,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3161,327.65
2024-07-11,55.0,18108.75,0.17,0.05,0.02,18108.75,55.0,55.0,18108.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,31.61,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3161,329.25
2024-07-12,55.0,18339.75,0.17,0.05,0.02,18339.75,55.0,55.0,18339.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,31.61,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3161,333.45
2024-07-15,55.0,18111.5,0.17,0.05,0.02,18111.5,55.0,55.0,18111.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,31.61,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3161,329.3
2024-07-16,55.0,18073.0,0.17,0.05,0.02,18073.0,55.0,55.0,18073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,31.61,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3161,328.6
2024-07-17,55.0,17773.25,0.18,0.05,0.02,17773.25,55.0,55.0,17773.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,31.61,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3161,323.15
2024-07-18,55.0,17605.5,0.2,0.05,0.02,17605.5,55.0,55.0,17605.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,31.61,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3161,320.1
2024-07-19,55.0,17501.0,0.2,0.05,0.02,17501.0,55.0,55.0,17501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,31.61,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3161,318.2
2024-07-22,55.0,17688.0,0.21,0.05,0.02,17688.0,55.0,55.0,17688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,31.61,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3161,321.6
2024-07-23,55.0,17778.75,0.23,0.05,0.02,17778.75,55.0,55.0,17778.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,100.0,31.61,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3161,323.25
2024-07-24,55.0,17575.25,0.23,0.05,0.02,17575.25,24.0,55.0,7669.2,0.0,0.0,0.0,0.01,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,13.79,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3161,319.55
2024-07-25,24.0,7572.0,0.19,0.02,0.01,7572.0,24.0,24.0,7572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.01,0.01,0.0,100.0,17.14,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1714,315.5
2024-07-26,24.0,7648.8,0.19,0.02,0.01,7648.8,24.0,24.0,7648.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,17.14,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1714,318.7
2024-07-29,24.0,7623.6,0.22,0.02,0.01,7623.6,24.0,24.0,7623.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,17.14,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1714,317.65
2024-07-30,24.0,7666.8,0.21,0.02,0.01,7666.8,24.0,24.0,7666.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,17.14,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1714,319.45
2024-07-31,24.0,7747.2,0.21,0.02,0.01,7747.2,24.0,24.0,7747.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,17.14,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1714,322.8
2024-08-01,24.0,7669.2,0.17,0.02,0.01,7669.2,24.0,24.0,7669.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,17.14,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1714,319.55
2024-08-02,24.0,7418.4,0.17,0.02,0.01,7418.4,24.0,24.0,7418.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,17.14,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1714,309.1
2024-08-05,24.0,7286.4,0.17,0.02,0.01,7286.4,24.0,24.0,7286.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,17.14,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1714,303.6
2024-08-06,24.0,7341.6,0.16,0.02,0.01,7341.6,24.0,24.0,7341.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,17.14,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1714,305.9
2024-08-07,24.0,7426.8,0.16,0.02,0.01,7426.8,24.0,24.0,7426.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,17.14,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1714,309.45
2024-08-08,24.0,7441.2,0.16,0.02,0.01,7441.2,24.0,24.0,7441.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,17.14,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1714,310.05
2024-08-09,24.0,7506.0,0.16,0.02,0.01,7506.0,24.0,24.0,7506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,17.14,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1714,312.75
2024-08-12,24.0,7474.8,0.17,0.02,0.01,0.0,24.0,0.0,7474.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.01,0.01,0.0,100.0,17.14,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1714,311.45
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,43967.0,0.04,0.0,0.0,0.0,0.0,0.0,314.05
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,44233.0,0.04,0.0,0.0,0.0,0.0,0.0,315.95
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,44947.0,0.04,0.0,0.0,0.0,0.0,0.0,321.05
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,44905.0,0.04,0.0,0.0,0.0,0.0,0.0,320.75
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,45129.0,0.04,0.0,0.0,0.0,0.0,0.0,322.35
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,45038.0,0.04,0.0,0.0,0.0,0.0,0.0,321.7
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,45206.0,0.05,0.0,0.0,0.0,0.0,0.0,322.9
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,45437.0,0.04,0.0,0.0,0.0,0.0,0.0,324.55
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,45493.0,0.05,0.0,0.0,0.0,0.0,0.0,324.95
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,45367.0,0.05,0.0,0.0,0.0,0.0,0.0,324.05
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,45402.0,0.05,0.0,0.0,0.0,0.0,0.0,324.3
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,45577.0,0.05,0.0,0.0,0.0,0.0,0.0,325.55
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,46123.0,0.05,0.0,0.0,0.0,0.0,0.0,329.45
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,46067.0,0.05,0.0,0.0,0.0,0.0,0.0,329.05
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,45934.0,0.05,0.0,0.0,0.0,0.0,0.0,328.1
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,45563.0,0.05,0.0,0.0,0.0,0.0,0.0,325.45
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,44814.0,0.05,0.0,0.0,0.0,0.0,0.0,320.1
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,44212.0,0.05,0.0,0.0,0.0,0.0,0.0,315.8
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,43708.0,0.04,0.0,0.0,0.0,0.0,0.0,312.2
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,44100.0,0.04,0.0,0.0,0.0,0.0,0.0,315.0
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,44009.0,0.04,0.0,0.0,0.0,0.0,0.0,314.35
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,44079.0,0.04,0.0,0.0,0.0,0.0,0.0,314.85
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,44548.0,0.04,0.0,0.0,0.0,0.0,0.0,318.2
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,44863.0,0.04,0.0,0.0,0.0,0.0,0.0,320.45
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,44667.0,0.04,0.0,0.0,0.0,0.0,0.0,319.05
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,44800.0,0.04,0.0,0.0,0.0,0.0,0.0,320.0
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,44380.0,0.04,0.0,0.0,0.0,0.0,0.0,317.0
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,45283.0,0.04,0.0,0.0,0.0,0.0,0.0,323.45
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,44345.0,0.05,0.0,0.0,0.0,0.0,0.0,316.75
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,44660.0,0.04,0.0,0.0,0.0,0.0,0.0,319.0
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,44933.0,0.04,0.0,0.0,0.0,0.0,0.0,320.95
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,45108.0,0.04,0.0,0.0,0.0,0.0,0.0,322.2
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,45766.0,0.05,0.0,0.0,0.0,0.0,0.0,326.9
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,45969.0,0.05,0.0,0.0,0.0,0.0,0.0,328.35
